Eeronpellot	['N_AALLOT']	plt=obligatory
Eeronsaaret	['N_SAARET']	plt=obligatory
Eevanluodot	['N_PIDOT']	plt=obligatory
Eevanniitut	['N_NIITUT']	plt=obligatory
Eevansaaret	['N_SAARET']	plt=obligatory
Egeansaaret	['N_SAARET']	plt=obligatory
Ehatoksenniityt	['N_NIITYT']	plt=obligatory
Ehkittämäharjut	['N_HOUSUT']	plt=obligatory
ehtoollisastiat	['N_MARKKINAT']	plt=obligatory
Ekhammarinpellot	['N_AALLOT']	plt=obligatory
Ekokalliot	['N_RAUNIOT']	plt=obligatory
